id;parcela;syst;especie;abundancia;flowering_indicator;month
b_esperanca;3;RES;Rapanea_fer;4;0;Jan
b_esperanca;4;RES;Rapanea_fer;6;0;Jan
joao;1;AFS;Rapanea_fer;2;0;Jan
joao;2;AFS;Rapanea_fer;1;0;Jan
joao;3;AFS;Rapanea_fer;1;0;Jan
joao;4;AFS;Rapanea_fer;5;0;Jan
neinha;1;AFS;Rapanea_fer;1;0;Jan
neinha;2;AFS;Rapanea_fer;1;0;Jan
neinha;3;AFS;Rapanea_fer;1;0;Jan
neinha;4;AFS;Rapanea_fer;5;0;Jan
poco_16;3;RES;Rapanea_fer;4;0;Jan
poco_16;4;RES;Rapanea_fer;9;0;Jan
mico;1;RES;Schinus_ter;3;0;Jan
mico;2;RES;Schinus_ter;3;0;Jan
mico;4;RES;Schinus_ter;2;0;Jan
poco_13;3;RES;Schinus_ter;2;0;Jan
poco_13;4;RES;Schinus_ter;2;0;Jan
poco_16;1;RES;Schinus_ter;4;0;Jan
vendaval;3;RES;Schinus_ter;5;0;Jan
vendaval;4;RES;Schinus_ter;2;0;Jan
neinha;1;AFS;Sparattosperma_leu;1;1;Jan
neinha;3;AFS;Sparattosperma_leu;1;1;Jan
neinha;4;AFS;Sparattosperma_leu;1;1;Jan
são_joao;1;RES;Tecoma_sta;3;1;Jan
graca;1;AFS;Theobroma_cac;2;1;Jan
graca;2;AFS;Theobroma_cac;5;1;Jan
graca;3;AFS;Theobroma_cac;1;1;Jan
cecilia;1;AFS;Tibouchina_gra;1;1;Jan
cecilia;5;AFS;Tibouchina_gra;1;1;Jan
graca;1;AFS;Vachellia_far;1;1;Jan
graca;2;AFS;Vachellia_far;1;1;Jan
graca;3;AFS;Vachellia_far;2;1;Jan
graca;4;AFS;Vachellia_far;3;1;Jan
mico;1;RES;Vitex_meg;7;0;Jan
mico;2;RES;Vitex_meg;4;0;Jan
mico;3;RES;Vitex_meg;2;0;Jan
mico;4;RES;Vitex_meg;1;0;Jan
poco_12;2;RES;Vitex_meg;1;0;Jan
poco_13;3;RES;Vitex_meg;1;0;Jan
poco_13;4;RES;Vitex_meg;3;0;Jan
graca;4;AFS;Vochysia_div;3;0;Jan
poco_16;2;RES;Vochysia_div;5;0;Jan
angela;1;AFS;Annona_muc;9;0;Jul
angela;4;AFS;Annona_muc;1;0;Jul
gaucho;1;AFS;Annona_muc;4;0;Jul
gaucho;3;AFS;Annona_muc;1;0;Jul
ataliba;1;AFS;Artocarpus_het;1;0;Jul
ataliba;2;AFS;Artocarpus_het;2;0;Jul
ataliba;3;AFS;Artocarpus_het;3;0;Jul
ataliba;4;AFS;Artocarpus_het;2;0;Jul
cecilia_g;1;AFS;Artocarpus_het;1;0;Jul
cecilia_g;3;AFS;Artocarpus_het;1;0;Jul
angela;1;AFS;Bactris_gas;9;0;Jul
angela;2;AFS;Bactris_gas;9;0;Jul
angela;3;AFS;Bactris_gas;5;0;Jul
angela;4;AFS;Bactris_gas;2;0;Jul
ataliba;1;AFS;Bactris_gas;4;0;Jul
ataliba;3;AFS;Bactris_gas;1;0;Jul
ataliba;4;AFS;Bactris_gas;3;0;Jul
cecilia_g;2;AFS;Bactris_gas;2;0;Jul
cecilia_g;3;AFS;Bactris_gas;1;0;Jul
cecilia_g;4;AFS;Bactris_gas;2;0;Jul
joao;1;AFS;Bactris_gas;3;0;Jul
joao;2;AFS;Bactris_gas;7;0;Jul
joao;3;AFS;Bactris_gas;8;0;Jul
joao;4;AFS;Bactris_gas;2;0;Jul
neinha;1;AFS;Bactris_gas;3;0;Jul
neinha;2;AFS;Bactris_gas;1;0;Jul
neinha;3;AFS;Bactris_gas;12;0;Jul
neinha;4;AFS;Bactris_gas;3;0;Jul
joao;1;AFS;Cecropia_hol;2;1;Jul
joao;3;AFS;Cecropia_hol;1;1;Jul
joao;4;AFS;Cecropia_hol;1;1;Jul
neinha;3;AFS;Cecropia_hol;1;1;Jul
neinha;4;AFS;Cecropia_hol;2;1;Jul
são_joao;2;RES;Ceiba_spe;1;1;Jul
cecilia;1;AFS;Citrus_ret;3;0;Jul
cecilia;2;AFS;Citrus_ret;5;0;Jul
cecilia;3;AFS;Citrus_ret;7;0;Jul
cecilia;1;AFS;Citrus_sin;6;0;Jul
cecilia;4;AFS;Citrus_sin;5;0;Jul
são_joao;3;RES;Clitoria_fai;1;0;Jul
neinha;1;AFS;Cocos_nuc;1;0;Jul
neinha;2;AFS;Cocos_nuc;2;0;Jul
joao;1;AFS;Cupania_ver;3;0;Jul
joao;2;AFS;Cupania_ver;2;0;Jul
joao;3;AFS;Cupania_ver;2;0;Jul
joao;4;AFS;Cupania_ver;2;0;Jul
neinha;3;AFS;Cupania_ver;2;0;Jul
neinha;4;AFS;Cupania_ver;2;0;Jul
ataliba;1;AFS;Euterpe_edu;1;0;Jul
ataliba;2;AFS;Euterpe_edu;4;0;Jul
ataliba;3;AFS;Euterpe_edu;1;0;Jul
ataliba;2;AFS;guarea_gui;4;0;Jul
ataliba;3;AFS;guarea_gui;1;0;Jul
ataliba;4;AFS;guarea_gui;1;0;Jul
poco_12;1;RES;guarea_gui;7;0;Jul
poco_12;2;RES;guarea_gui;3;0;Jul
poco_12;3;RES;guarea_gui;6;0;Jul
poco_12;4;RES;guarea_gui;7;0;Jul
vendaval;4;RES;guarea_gui;3;0;Jul
angela;1;AFS;Inga_edu;7;0;Jul
angela;2;AFS;Inga_edu;5;0;Jul
angela;3;AFS;Inga_edu;1;0;Jul
angela;4;AFS;Inga_edu;1;0;Jul
cecilia;1;AFS;Inga_edu;5;0;Jul
cecilia;2;AFS;Inga_edu;4;0;Jul
cecilia;3;AFS;Inga_edu;2;0;Jul
cecilia;4;AFS;Inga_edu;4;0;Jul
cecilia;5;AFS;Inga_edu;3;0;Jul
cecilia;6;AFS;Inga_edu;4;0;Jul
mico;2;RES;Inga_edu;2;0;Jul
mico;4;RES;Inga_edu;1;0;Jul
vendaval;1;RES;Inga_edu;1;0;Jul
vendaval;2;RES;Inga_edu;4;0;Jul
vendaval;3;RES;Inga_edu;1;0;Jul
vendaval;4;RES;Inga_edu;1;0;Jul
ataliba;1;AFS;Inga_lau;2;1;Jul
ataliba;2;AFS;Inga_lau;1;1;Jul
ataliba;3;AFS;Inga_lau;1;1;Jul
ataliba;4;AFS;Inga_lau;1;1;Jul
cecilia;3;AFS;Inga_lau;3;1;Jul
cecilia;4;AFS;Inga_lau;1;1;Jul
cecilia;5;AFS;Inga_lau;1;1;Jul
gaucho;2;AFS;Inga_lau;1;1;Jul
gaucho;3;AFS;Inga_lau;1;1;Jul
gaucho;4;AFS;Inga_lau;5;1;Jul
graca;4;AFS;Inga_lau;1;1;Jul
vendaval;1;RES;Inga_lau;2;1;Jul
vendaval;2;RES;Inga_lau;4;1;Jul
vendaval;3;RES;Inga_lau;2;1;Jul
vendaval;4;RES;Inga_lau;1;1;Jul
cecilia;1;AFS;Inga_ver;4;0;Jul
cecilia;2;AFS;Inga_ver;2;0;Jul
cecilia;3;AFS;Inga_ver;3;0;Jul
cecilia;4;AFS;Inga_ver;3;0;Jul
cecilia;5;AFS;Inga_ver;2;0;Jul
cecilia;6;AFS;Inga_ver;2;0;Jul
cecilia_g;1;AFS;Inga_ver;1;0;Jul
cecilia_g;2;AFS;Inga_ver;4;0;Jul
cecilia_g;3;AFS;Inga_ver;3;0;Jul
joao;1;AFS;Luehea_div;1;1;Jul
joao;2;AFS;Luehea_div;2;1;Jul
poco_13;3;RES;Luehea_div;1;1;Jul
poco_13;4;RES;Luehea_div;2;1;Jul
ataliba;1;AFS;Mangifera_ind;3;1;Jul
ataliba;2;AFS;Mangifera_ind;2;1;Jul
ataliba;4;AFS;Mangifera_ind;1;1;Jul
neinha;1;AFS;Mangifera_ind;1;1;Jul
neinha;2;AFS;Miconia_pra;6;1;Jul
neinha;3;AFS;Miconia_pra;6;1;Jul
neinha;4;AFS;Miconia_pra;4;1;Jul
angela;1;AFS;Musa_par;3;1;Jul
angela;2;AFS;Musa_par;4;1;Jul
angela;4;AFS;Musa_par;6;1;Jul
ataliba;1;AFS;Musa_par;1;1;Jul
ataliba;3;AFS;Musa_par;4;1;Jul
cecilia;1;AFS;Musa_par;1;1;Jul
cecilia;2;AFS;Musa_par;4;1;Jul
cecilia;3;AFS;Musa_par;3;1;Jul
cecilia;4;AFS;Musa_par;4;1;Jul
cecilia;5;AFS;Musa_par;3;1;Jul
cecilia;6;AFS;Musa_par;8;1;Jul
cecilia_g;1;AFS;Musa_par;3;1;Jul
cecilia_g;3;AFS;Musa_par;3;1;Jul
cecilia_g;4;AFS;Musa_par;1;1;Jul
graca;2;AFS;Musa_par;2;1;Jul
graca;3;AFS;Musa_par;2;1;Jul
bom_retiro;1;RES;Myrciaria_ten;1;0;Jul
bom_retiro;2;RES;Myrciaria_ten;2;0;Jul
bom_retiro;3;RES;Myrciaria_ten;1;0;Jul
bom_retiro;4;RES;Myrciaria_ten;1;0;Jul
bom_retiro;1;RES;Ocotea_lax ;8;1;Jul
poco_12;2;RES;Ocotea_mac;1;0;Jul
poco_12;3;RES;Ocotea_mac;1;0;Jul
poco_12;4;RES;Ocotea_mac;2;0;Jul
gaucho;1;AFS;Persea_ame;5;1;Jul
gaucho;2;AFS;Persea_ame;8;1;Jul
b_esperanca;1;RES;Piptadenia_gon;2;0;Jul
gaucho;1;AFS;Piptadenia_gon;5;0;Jul
gaucho;2;AFS;Piptadenia_gon;7;0;Jul
gaucho;3;AFS;Piptadenia_gon;12;0;Jul
gaucho;4;AFS;Piptadenia_gon;9;0;Jul
mico;2;RES;Piptadenia_gon;1;0;Jul
são_joao;1;RES;Piptadenia_mac;2;0;Jul
bom_retiro;2;RES;Piptadenia_pan;5;0;Jul
bom_retiro;3;RES;Piptadenia_pan;3;0;Jul
bom_retiro;4;RES;Piptadenia_pan;3;0;Jul
b_esperanca;1;RES;Plathymenia_fol;1;0;Jul
b_esperanca;2;RES;Plathymenia_fol;1;0;Jul
poco_13;4;RES;Plathymenia_fol;1;0;Jul
cecilia_g;1;AFS;Psidium_gua;4;0;Jul
cecilia_g;2;AFS;Psidium_gua;3;0;Jul
cecilia_g;3;AFS;Psidium_gua;4;0;Jul
graca;1;AFS;Psidium_gua;2;0;Jul
graca;4;AFS;Psidium_gua;1;0;Jul
ataliba;2;AFS;Rapanea_fer;2;0;Jul
ataliba;4;AFS;Rapanea_fer;2;0;Jul
b_esperanca;1;RES;Rapanea_fer;3;0;Jul
b_esperanca;2;RES;Rapanea_fer;7;0;Jul
b_esperanca;3;RES;Rapanea_fer;4;0;Jul
b_esperanca;4;RES;Rapanea_fer;6;0;Jul
joao;1;AFS;Rapanea_fer;2;0;Jul
joao;2;AFS;Rapanea_fer;1;0;Jul
joao;3;AFS;Rapanea_fer;1;0;Jul
joao;4;AFS;Rapanea_fer;5;0;Jul
neinha;1;AFS;Rapanea_fer;1;0;Jul
neinha;2;AFS;Rapanea_fer;1;0;Jul
neinha;3;AFS;Rapanea_fer;1;0;Jul
neinha;4;AFS;Rapanea_fer;5;0;Jul
poco_16;3;RES;Rapanea_fer;4;0;Jul
poco_16;4;RES;Rapanea_fer;9;0;Jul
mico;1;RES;Schinus_ter;3;0;Jul
mico;2;RES;Schinus_ter;3;0;Jul
mico;4;RES;Schinus_ter;2;0;Jul
poco_13;3;RES;Schinus_ter;2;0;Jul
poco_13;4;RES;Schinus_ter;2;0;Jul
poco_16;1;RES;Schinus_ter;4;0;Jul
vendaval;3;RES;Schinus_ter;5;0;Jul
vendaval;4;RES;Schinus_ter;2;0;Jul
neinha;1;AFS;Sparattosperma_leu;1;0;Jul
neinha;3;AFS;Sparattosperma_leu;1;0;Jul
neinha;4;AFS;Sparattosperma_leu;1;0;Jul
são_joao;1;RES;Tecoma_sta;3;1;Jul
graca;1;AFS;Theobroma_cac;2;0;Jul
graca;2;AFS;Theobroma_cac;5;0;Jul
graca;3;AFS;Theobroma_cac;1;0;Jul
cecilia;1;AFS;Tibouchina_gra;1;1;Jul
cecilia;5;AFS;Tibouchina_gra;1;1;Jul
graca;1;AFS;Vachellia_far;1;1;Jul
graca;2;AFS;Vachellia_far;1;1;Jul
graca;3;AFS;Vachellia_far;2;1;Jul
graca;4;AFS;Vachellia_far;3;1;Jul
mico;1;RES;Vitex_meg;7;0;Jul
mico;2;RES;Vitex_meg;4;0;Jul
mico;3;RES;Vitex_meg;2;0;Jul
mico;4;RES;Vitex_meg;1;0;Jul
poco_12;2;RES;Vitex_meg;1;0;Jul
poco_13;3;RES;Vitex_meg;1;0;Jul
poco_13;4;RES;Vitex_meg;3;0;Jul
graca;4;AFS;Vochysia_div;3;1;Jul
poco_16;2;RES;Vochysia_div;5;1;Jul
angela;1;AFS;Annona_muc;9;0;Jun
angela;4;AFS;Annona_muc;1;0;Jun
gaucho;1;AFS;Annona_muc;4;0;Jun
gaucho;3;AFS;Annona_muc;1;0;Jun
ataliba;1;AFS;Artocarpus_het;1;0;Jun
ataliba;2;AFS;Artocarpus_het;2;0;Jun
ataliba;3;AFS;Artocarpus_het;3;0;Jun
ataliba;4;AFS;Artocarpus_het;2;0;Jun
cecilia_g;1;AFS;Artocarpus_het;1;0;Jun
cecilia_g;3;AFS;Artocarpus_het;1;0;Jun
angela;1;AFS;Bactris_gas;9;0;Jun
angela;2;AFS;Bactris_gas;9;0;Jun
angela;3;AFS;Bactris_gas;5;0;Jun
angela;4;AFS;Bactris_gas;2;0;Jun
ataliba;1;AFS;Bactris_gas;4;0;Jun
ataliba;3;AFS;Bactris_gas;1;0;Jun
ataliba;4;AFS;Bactris_gas;3;0;Jun
cecilia_g;2;AFS;Bactris_gas;2;0;Jun
cecilia_g;3;AFS;Bactris_gas;1;0;Jun
cecilia_g;4;AFS;Bactris_gas;2;0;Jun
joao;1;AFS;Bactris_gas;3;0;Jun
joao;2;AFS;Bactris_gas;7;0;Jun
joao;3;AFS;Bactris_gas;8;0;Jun
joao;4;AFS;Bactris_gas;2;0;Jun
neinha;1;AFS;Bactris_gas;3;0;Jun
neinha;2;AFS;Bactris_gas;1;0;Jun
neinha;3;AFS;Bactris_gas;12;0;Jun
neinha;4;AFS;Bactris_gas;3;0;Jun
joao;1;AFS;Cecropia_hol;2;1;Jun
joao;3;AFS;Cecropia_hol;1;1;Jun
joao;4;AFS;Cecropia_hol;1;1;Jun
neinha;3;AFS;Cecropia_hol;1;1;Jun
neinha;4;AFS;Cecropia_hol;2;1;Jun
são_joao;2;RES;Ceiba_spe;1;1;Jun
cecilia;1;AFS;Citrus_ret;3;0;Jun
cecilia;2;AFS;Citrus_ret;5;0;Jun
cecilia;3;AFS;Citrus_ret;7;0;Jun
cecilia;1;AFS;Citrus_sin;6;0;Jun
cecilia;4;AFS;Citrus_sin;5;0;Jun
são_joao;3;RES;Clitoria_fai;1;0;Jun
neinha;1;AFS;Cocos_nuc;1;0;Jun
neinha;2;AFS;Cocos_nuc;2;0;Jun
joao;1;AFS;Cupania_ver;3;0;Jun
joao;2;AFS;Cupania_ver;2;0;Jun
joao;3;AFS;Cupania_ver;2;0;Jun
joao;4;AFS;Cupania_ver;2;0;Jun
neinha;3;AFS;Cupania_ver;2;0;Jun
neinha;4;AFS;Cupania_ver;2;0;Jun
ataliba;1;AFS;Euterpe_edu;1;0;Jun
ataliba;2;AFS;Euterpe_edu;4;0;Jun
ataliba;3;AFS;Euterpe_edu;1;0;Jun
ataliba;2;AFS;guarea_gui;4;0;Jun
ataliba;3;AFS;guarea_gui;1;0;Jun
ataliba;4;AFS;guarea_gui;1;0;Jun
poco_12;1;RES;guarea_gui;7;0;Jun
poco_12;2;RES;guarea_gui;3;0;Jun
poco_12;3;RES;guarea_gui;6;0;Jun
poco_12;4;RES;guarea_gui;7;0;Jun
vendaval;4;RES;guarea_gui;3;0;Jun
angela;1;AFS;Inga_edu;7;0;Jun
angela;2;AFS;Inga_edu;5;0;Jun
angela;3;AFS;Inga_edu;1;0;Jun
angela;4;AFS;Inga_edu;1;0;Jun
cecilia;1;AFS;Inga_edu;5;0;Jun
cecilia;2;AFS;Inga_edu;4;0;Jun
cecilia;3;AFS;Inga_edu;2;0;Jun
cecilia;4;AFS;Inga_edu;4;0;Jun
cecilia;5;AFS;Inga_edu;3;0;Jun
cecilia;6;AFS;Inga_edu;4;0;Jun
mico;2;RES;Inga_edu;2;0;Jun
mico;4;RES;Inga_edu;1;0;Jun
vendaval;1;RES;Inga_edu;1;0;Jun
vendaval;2;RES;Inga_edu;4;0;Jun
vendaval;3;RES;Inga_edu;1;0;Jun
vendaval;4;RES;Inga_edu;1;0;Jun
ataliba;1;AFS;Inga_lau;2;1;Jun
ataliba;2;AFS;Inga_lau;1;1;Jun
ataliba;3;AFS;Inga_lau;1;1;Jun
ataliba;4;AFS;Inga_lau;1;1;Jun
cecilia;3;AFS;Inga_lau;3;1;Jun
cecilia;4;AFS;Inga_lau;1;1;Jun
cecilia;5;AFS;Inga_lau;1;1;Jun
gaucho;2;AFS;Inga_lau;1;1;Jun
gaucho;3;AFS;Inga_lau;1;1;Jun
gaucho;4;AFS;Inga_lau;5;1;Jun
graca;4;AFS;Inga_lau;1;1;Jun
vendaval;1;RES;Inga_lau;2;1;Jun
vendaval;2;RES;Inga_lau;4;1;Jun
vendaval;3;RES;Inga_lau;2;1;Jun
vendaval;4;RES;Inga_lau;1;1;Jun
cecilia;1;AFS;Inga_ver;4;0;Jun
cecilia;2;AFS;Inga_ver;2;0;Jun
cecilia;3;AFS;Inga_ver;3;0;Jun
cecilia;4;AFS;Inga_ver;3;0;Jun
cecilia;5;AFS;Inga_ver;2;0;Jun
cecilia;6;AFS;Inga_ver;2;0;Jun
cecilia_g;1;AFS;Inga_ver;1;0;Jun
cecilia_g;2;AFS;Inga_ver;4;0;Jun
cecilia_g;3;AFS;Inga_ver;3;0;Jun
joao;1;AFS;Luehea_div;1;0;Jun
joao;2;AFS;Luehea_div;2;0;Jun
poco_13;3;RES;Luehea_div;1;0;Jun
poco_13;4;RES;Luehea_div;2;0;Jun
ataliba;1;AFS;Mangifera_ind;3;1;Jun
ataliba;2;AFS;Mangifera_ind;2;1;Jun
ataliba;4;AFS;Mangifera_ind;1;1;Jun
neinha;1;AFS;Mangifera_ind;1;1;Jun
neinha;2;AFS;Miconia_pra;6;1;Jun
neinha;3;AFS;Miconia_pra;6;1;Jun
neinha;4;AFS;Miconia_pra;4;1;Jun
angela;1;AFS;Musa_par;3;1;Jun
angela;2;AFS;Musa_par;4;1;Jun
angela;4;AFS;Musa_par;6;1;Jun
ataliba;1;AFS;Musa_par;1;1;Jun
ataliba;3;AFS;Musa_par;4;1;Jun
cecilia;1;AFS;Musa_par;1;1;Jun
cecilia;2;AFS;Musa_par;4;1;Jun
cecilia;3;AFS;Musa_par;3;1;Jun
cecilia;4;AFS;Musa_par;4;1;Jun
cecilia;5;AFS;Musa_par;3;1;Jun
cecilia;6;AFS;Musa_par;8;1;Jun
cecilia_g;1;AFS;Musa_par;3;1;Jun
cecilia_g;3;AFS;Musa_par;3;1;Jun
cecilia_g;4;AFS;Musa_par;1;1;Jun
graca;2;AFS;Musa_par;2;1;Jun
graca;3;AFS;Musa_par;2;1;Jun
bom_retiro;1;RES;Myrciaria_ten;1;0;Jun
bom_retiro;2;RES;Myrciaria_ten;2;0;Jun
bom_retiro;3;RES;Myrciaria_ten;1;0;Jun
bom_retiro;4;RES;Myrciaria_ten;1;0;Jun
bom_retiro;1;RES;Ocotea_lax ;8;1;Jun
poco_12;2;RES;Ocotea_mac;1;0;Jun
poco_12;3;RES;Ocotea_mac;1;0;Jun
poco_12;4;RES;Ocotea_mac;2;0;Jun
gaucho;1;AFS;Persea_ame;5;0;Jun
gaucho;2;AFS;Persea_ame;8;0;Jun
b_esperanca;1;RES;Piptadenia_gon;2;0;Jun
gaucho;1;AFS;Piptadenia_gon;5;0;Jun
gaucho;2;AFS;Piptadenia_gon;7;0;Jun
gaucho;3;AFS;Piptadenia_gon;12;0;Jun
gaucho;4;AFS;Piptadenia_gon;9;0;Jun
mico;2;RES;Piptadenia_gon;1;0;Jun
são_joao;1;RES;Piptadenia_mac;2;0;Jun
bom_retiro;2;RES;Piptadenia_pan;5;0;Jun
bom_retiro;3;RES;Piptadenia_pan;3;0;Jun
bom_retiro;4;RES;Piptadenia_pan;3;0;Jun
b_esperanca;1;RES;Plathymenia_fol;1;0;Jun
b_esperanca;2;RES;Plathymenia_fol;1;0;Jun
poco_13;4;RES;Plathymenia_fol;1;0;Jun
cecilia_g;1;AFS;Psidium_gua;4;0;Jun
cecilia_g;2;AFS;Psidium_gua;3;0;Jun
cecilia_g;3;AFS;Psidium_gua;4;0;Jun
graca;1;AFS;Psidium_gua;2;0;Jun
graca;4;AFS;Psidium_gua;1;0;Jun
ataliba;2;AFS;Rapanea_fer;2;1;Jun
ataliba;4;AFS;Rapanea_fer;2;1;Jun
b_esperanca;1;RES;Rapanea_fer;3;1;Jun
b_esperanca;2;RES;Rapanea_fer;7;1;Jun
b_esperanca;3;RES;Rapanea_fer;4;1;Jun
b_esperanca;4;RES;Rapanea_fer;6;1;Jun
joao;1;AFS;Rapanea_fer;2;1;Jun
joao;2;AFS;Rapanea_fer;1;1;Jun
joao;3;AFS;Rapanea_fer;1;1;Jun
joao;4;AFS;Rapanea_fer;5;1;Jun
neinha;1;AFS;Rapanea_fer;1;1;Jun
neinha;2;AFS;Rapanea_fer;1;1;Jun
neinha;3;AFS;Rapanea_fer;1;1;Jun
neinha;4;AFS;Rapanea_fer;5;1;Jun
poco_16;3;RES;Rapanea_fer;4;1;Jun
poco_16;4;RES;Rapanea_fer;9;1;Jun
mico;1;RES;Schinus_ter;3;1;Jun
mico;2;RES;Schinus_ter;3;1;Jun
mico;4;RES;Schinus_ter;2;1;Jun
poco_13;3;RES;Schinus_ter;2;1;Jun
poco_13;4;RES;Schinus_ter;2;1;Jun
poco_16;1;RES;Schinus_ter;4;1;Jun
vendaval;3;RES;Schinus_ter;5;1;Jun
vendaval;4;RES;Schinus_ter;2;1;Jun
neinha;1;AFS;Sparattosperma_leu;1;0;Jun
neinha;3;AFS;Sparattosperma_leu;1;0;Jun
neinha;4;AFS;Sparattosperma_leu;1;0;Jun
são_joao;1;RES;Tecoma_sta;3;1;Jun
graca;1;AFS;Theobroma_cac;2;0;Jun
graca;2;AFS;Theobroma_cac;5;0;Jun
graca;3;AFS;Theobroma_cac;1;0;Jun
cecilia;1;AFS;Tibouchina_gra;1;1;Jun
cecilia;5;AFS;Tibouchina_gra;1;1;Jun
graca;1;AFS;Vachellia_far;1;0;Jun
graca;2;AFS;Vachellia_far;1;0;Jun
graca;3;AFS;Vachellia_far;2;0;Jun
graca;4;AFS;Vachellia_far;3;0;Jun
mico;1;RES;Vitex_meg;7;0;Jun
mico;2;RES;Vitex_meg;4;0;Jun
mico;3;RES;Vitex_meg;2;0;Jun
mico;4;RES;Vitex_meg;1;0;Jun
poco_12;2;RES;Vitex_meg;1;0;Jun
poco_13;3;RES;Vitex_meg;1;0;Jun
poco_13;4;RES;Vitex_meg;3;0;Jun
graca;4;AFS;Vochysia_div;3;0;Jun
poco_16;2;RES;Vochysia_div;5;0;Jun
angela;1;AFS;Annona_muc;9;0;May
angela;4;AFS;Annona_muc;1;0;May
gaucho;1;AFS;Annona_muc;4;0;May
gaucho;3;AFS;Annona_muc;1;0;May
ataliba;1;AFS;Artocarpus_het;1;0;May
ataliba;2;AFS;Artocarpus_het;2;0;May
ataliba;3;AFS;Artocarpus_het;3;0;May
ataliba;4;AFS;Artocarpus_het;2;0;May
cecilia_g;1;AFS;Artocarpus_het;1;0;May
cecilia_g;3;AFS;Artocarpus_het;1;0;May
angela;1;AFS;Bactris_gas;9;0;May
angela;2;AFS;Bactris_gas;9;0;May
angela;3;AFS;Bactris_gas;5;0;May
angela;4;AFS;Bactris_gas;2;0;May
ataliba;1;AFS;Bactris_gas;4;0;May
ataliba;3;AFS;Bactris_gas;1;0;May
ataliba;4;AFS;Bactris_gas;3;0;May
cecilia_g;2;AFS;Bactris_gas;2;0;May
cecilia_g;3;AFS;Bactris_gas;1;0;May
cecilia_g;4;AFS;Bactris_gas;2;0;May
joao;1;AFS;Bactris_gas;3;0;May
joao;2;AFS;Bactris_gas;7;0;May
joao;3;AFS;Bactris_gas;8;0;May
joao;4;AFS;Bactris_gas;2;0;May
neinha;1;AFS;Bactris_gas;3;0;May
neinha;2;AFS;Bactris_gas;1;0;May
neinha;3;AFS;Bactris_gas;12;0;May
neinha;4;AFS;Bactris_gas;3;0;May
joao;1;AFS;Cecropia_hol;2;1;May
joao;3;AFS;Cecropia_hol;1;1;May
joao;4;AFS;Cecropia_hol;1;1;May
neinha;3;AFS;Cecropia_hol;1;1;May
neinha;4;AFS;Cecropia_hol;2;1;May
são_joao;2;RES;Ceiba_spe;1;1;May
cecilia;1;AFS;Citrus_ret;3;1;May
cecilia;2;AFS;Citrus_ret;5;1;May
cecilia;3;AFS;Citrus_ret;7;1;May
